feature_name,is_selected,importance_column,importance_score,feature_value_by_importance_column
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_GbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.45818670078692714
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_GbSbPo,True,FeatureFilter_target_xicor_correlation,0.0,0.406935597016001
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_GbSbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.45882278167957813
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_GbSbSbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.4754500172428888
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_PoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.49783844407594324
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_SbPo,False,FeatureFilter_target_xicor_correlation,0.0,0.33022100018576506
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_SbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.4588065757969628
FAILING_BINOUTS(1) of 1103959_69_1133529_cp1p5_SbSbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.5301084078336844
FAILING_BINOUTS(1) of 1103959_69_1133592_QPP_GbGbSbSbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.45887950226873175
FAILING_BINOUTS(1) of 1103959_69_1133592_QPP_GbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.4589321713872315
FAILING_BINOUTS(1) of 1103959_69_1133592_QPP_GbSbPo,True,FeatureFilter_target_xicor_correlation,0.0,0.45887950226873175
FAILING_BINOUTS(1) of 1103959_69_1133592_QPP_PoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.6666267629850777
FAILING_BINOUTS(1) of 1103959_69_1133592_QPP_SbPo,False,FeatureFilter_target_xicor_correlation,0.0,0.2553781827975976
FAILING_BINOUTS(1) of 1103959_69_1133592_QPP_SbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.45865261991211737
FAILING_BINOUTS(1) of 1103959_69_1133592_QPP_SbSbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.4566998110569722
FAILING_BINOUTS(1) of 1103959_69_JPP_GbGbSbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.45866882579473267
FAILING_BINOUTS(1) of 1103959_69_JPP_GbGbSbSbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.47044645098541105
FAILING_BINOUTS(1) of 1103959_69_JPP_GbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.4623090721771972
FAILING_BINOUTS(1) of 1103959_69_JPP_PoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.6652938291399683
FAILING_BINOUTS(1) of 1103959_69_JPP_SbPoPo,True,FeatureFilter_target_xicor_correlation,0.0,0.4588754507980779
band gap dpat_ok for band gap,True,FeatureFilter_target_xicor_correlation,0.0,0.4601638184659952
X,True,SFM_importances,0.0,0.0006750907011137702
Y,False,SFM_importances,0.0,0.0003867766129295977
Radius,True,SFM_importances,0.0021896054968237877,0.0006838163246664354
AC_COIL_FACTOR of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_COIL_FACTOR of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_COIL_FACTOR of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_COIL_FACTOR of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_GAIN_32 of 1103959_69_1133529_cp1,False,SFM_importances,0.0,0.0
AC_GAIN_32 of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.0
AC_GAIN_32 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,0.0
AC_GAIN_32 of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0
AC_GAIN_32 of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.0
AC_GAIN_32 of 1103959_69_JPP,False,SFM_importances,0.0,0.0
AC_GAIN_33 of 1103959_69_1133529_cp1,False,SFM_importances,0.0,0.0
AC_GAIN_33 of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.0
AC_GAIN_33 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,0.0
AC_GAIN_33 of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0
AC_GAIN_33 of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.0
AC_GAIN_33 of 1103959_69_JPP,False,SFM_importances,0.0,0.0
AC_ITER of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_ITER of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_ITER of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_ITER of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_MATCH_FAIL_PF of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_MATCH_FAIL_PF of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_MATCH_FAIL_PF of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_MATCH_FAIL_PF of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_OFFCALRES of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0013401853657903483
AC_OFFCALRES of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0,0.0005463070533648852
AC_OFFCALRES of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0,0.0015381700154796993
AC_OFFCALRES of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0,0.0004038413257166359
AC_OFFCALRES of 1103959_69_1133592_QPP,True,SFM_importances,0.00043932421249337494,0.0010834246416435672
AC_OFFCALRES of 1103959_69_JPP,False,SFM_importances,0.0,0.0003070068755234283
AC_OFFCALRES_PRE of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0016341312762427162
AC_OFFCALRES_PRE of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0,0.0006527563276647846
AC_OFFCALRES_PRE of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.017486894503235817,0.0007078600882748807
AC_OFFCALRES_PRE of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.00021678131446745464
AC_OFFCALRES_PRE of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00025949466646672424
AC_OFFCALRES_PRE of 1103959_69_JPP,True,SFM_importances,0.0,0.003926338657955433
AC_SENSETGT of 1103959_69_1133529_cp1,False,SFM_importances,0.0,0.0
AC_SENSETGT of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.0
AC_SENSETGT of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,0.0
AC_SENSETGT of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0
AC_SENSETGT of 1103959_69_1133592_QPP,False,SFM_importances,0.0,2.6987600470026405e-05
AC_SENSETGT of 1103959_69_JPP,False,SFM_importances,0.0,0.0
AC_SENSE_CAL of 1103959_69_1133529_cp1,True,SFM_importances,0.0019449228420853615,0.0014405116650357214
AC_SENSE_CAL of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0,0.0003997991370903854
AC_SENSE_CAL of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,3.808436381585295e-06
AC_SENSE_CAL of 1103959_69_1133529_cp1p5,True,SFM_importances,0.00034692336339503527,0.0003977292215738827
AC_SENSE_CAL of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00010394819455305773
AC_SENSE_CAL of 1103959_69_JPP,True,SFM_importances,0.0,0.0007287402523728622
AC_SENSE_CLN 2 of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_SENSE_CLN 2 of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_SENSE_CLN 2 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_SENSE_CLN 2 of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_SENSE_CLN of 1103959_69_1133529_cp1,True,SFM_importances,0.000762260053306818,0.0010046153431270046
AC_SENSE_CLN of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.00038398707089541933
AC_SENSE_CLN of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.00678872037678957,0.0012734546977797576
AC_SENSE_CLN of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0013567348942160606,0.0009846078812002271
AC_SENSE_CLN of 1103959_69_1133592_QPP,True,SFM_importances,0.0004950355505570769,0.00041489159083066377
AC_SENSE_CLN of 1103959_69_JPP,True,SFM_importances,0.0,0.00040174116191987703
AC_SENSE_CLP of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,True,SFM_importances,0.0,0.000918727847142753
AC_SENSE_CLP of 1103959_69_1133592_RPP,True,SFM_importances,0.0,0.0004318203395905723
AC_SENSE_CN_FG_SA of 1103959_69_1133529_cp1,True,SFM_importances,0.015245462767779827,0.0012698371992409527
AC_SENSE_CN_FG_SA of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0006752422777935863,0.0007909628739252042
AC_SENSE_CN_FG_SA of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0004461020289454609,0.0003945593668022799
AC_SENSE_CN_FG_SA of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0,0.0007015672765864352
AC_SENSE_CN_FG_SA of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.0002339863816421282
AC_SENSE_CN_FG_SA of 1103959_69_JPP,True,SFM_importances,0.0,0.0007565421763110231
AC_SENSE_CRN 2 of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_SENSE_CRN 2 of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_SENSE_CRN 2 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_SENSE_CRN 2 of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_SENSE_CRN of 1103959_69_1133529_cp1,True,SFM_importances,0.0020361258648335934,0.0024041958958593295
AC_SENSE_CRN of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.005076053086668253,0.0015621618224659045
AC_SENSE_CRN of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0,0.0006899058493581838
AC_SENSE_CRN of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0002837427018675953,0.0012833344603828151
AC_SENSE_CRN of 1103959_69_1133592_QPP,True,SFM_importances,0.0,0.0005781634612529123
AC_SENSE_CRN of 1103959_69_JPP,True,SFM_importances,0.0,0.0018649161134288736
AC_SENSE_CRP of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,True,SFM_importances,0.0,0.0004908495348762468
AC_SENSE_CRP of 1103959_69_1133592_RPP,True,SFM_importances,0.0,0.0017314826970649432
AC_TLIN_H2_BIAS of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_TLIN_H2_BIAS of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_TLIN_H2_BIAS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_TLIN_H2_BIAS of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_TLIN_H2_BIAS_INIT of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_TLIN_H2_BIAS_INIT of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_TLIN_H2_BIAS_INIT of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_TLIN_H2_BIAS_INIT of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_TRIALS of 1103959_69_1133529_cp1,False,SFM_importances,0.0,3.362047984440675e-05
AC_TRIALS of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.0
AC_TRIALS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,5.83697985891903e-05
AC_TRIALS of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0
AC_TRIALS of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00015589539321305367
AC_TRIALS of 1103959_69_JPP,False,SFM_importances,0.0,0.0003111711426814001
AC_T_H2_BIAS of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_T_H2_BIAS of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_T_H2_BIAS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_T_H2_BIAS of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_T_H2_BIAS_INIT of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_T_H2_BIAS_INIT of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_T_H2_BIAS_INIT of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_T_H2_BIAS_INIT of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_VOFF_TGT of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0006812393212427282
AC_VOFF_TGT of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0,0.0005034197264082308
AC_VOFF_TGT of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0,0.0008621483586817564
AC_VOFF_TGT of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0,0.0004331110619616504
AC_VOFF_TGT of 1103959_69_1133592_QPP,True,SFM_importances,0.0,0.00045231372518287553
AC_VOFF_TGT of 1103959_69_JPP,True,SFM_importances,0.0,0.0005665064330697991
AC_VOFF_TGT_PRE of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0015572379142046071
AC_VOFF_TGT_PRE of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,7.840483885956928e-05,0.0010211596370208118
AC_VOFF_TGT_PRE of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,0.00037849871231209153
AC_VOFF_TGT_PRE of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.00023295812699760835
AC_VOFF_TGT_PRE of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.0003205713658984446
AC_VOFF_TGT_PRE of 1103959_69_JPP,True,SFM_importances,0.00561795849353075,0.004903906125295382
AC_VOFF_TGT_PRE_TM of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0007494305569718004
AC_VOFF_TGT_PRE_TM of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0017142420401796699,0.0010600247581934788
AC_VOFF_TGT_PRE_TM of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.007508155889809132,0.0009474115155720604
AC_VOFF_TGT_PRE_TM of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.00025789015473447164
AC_VOFF_TGT_PRE_TM of 1103959_69_1133592_QPP,True,SFM_importances,0.0,0.0015689612536110324
AC_VOFF_TGT_PRE_TM of 1103959_69_JPP,True,SFM_importances,0.0015082043828442693,0.0010315997064007615
AC_VOUTB0 of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0007725128759551796
AC_VOUTB0 of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0,0.0022167639139225414
AC_VOUTB0 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0,0.0003942162046931993
AC_VOUTB0 of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0,0.0018540025822377842
AC_VOUTB0 of 1103959_69_1133592_QPP,False,SFM_importances,0.0,2.1493185331974874e-05
AC_VOUTB0 of 1103959_69_JPP,True,SFM_importances,0.0,0.0020593713088339445
AC_VOUTB0_PRE of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0008783138144789711
AC_VOUTB0_PRE of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0,0.001419440914567935
AC_VOUTB0_PRE of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0,0.000745405520921889
AC_VOUTB0_PRE of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0,0.001716187338625728
AC_VOUTB0_PRE of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00012479578110021413
AC_VOUTB0_PRE of 1103959_69_JPP,True,SFM_importances,0.0,0.0007948340214882514
AC_V_AFE_5_8_8_SENSL of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSL of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSL of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSL of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR_INIT of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR_INIT of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR_INIT of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_5_8_8_SENSR_INIT of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0 2 of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0 2 of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0 2 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0 2 of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0 of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0008796417504748571
AC_V_AFE_CLN_5_8_8_I0 of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.0,0.000900742102052301
AC_V_AFE_CLN_5_8_8_I0 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0,0.0009460963062710607
AC_V_AFE_CLN_5_8_8_I0 of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0001448771729354319
AC_V_AFE_CLN_5_8_8_I0 of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00020337051784954314
AC_V_AFE_CLN_5_8_8_I0 of 1103959_69_JPP,True,SFM_importances,0.0,0.0011319894577997477
AC_V_AFE_CLN_5_8_8_I0_RAW 2 of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_RAW 2 of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_RAW 2 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_RAW 2 of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_RAW of 1103959_69_1133529_cp1,False,SFM_importances,0.0,0.00030125377736335194
AC_V_AFE_CLN_5_8_8_I0_RAW of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.0003801522187240391
AC_V_AFE_CLN_5_8_8_I0_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.013406127691268921,0.0018083526927264082
AC_V_AFE_CLN_5_8_8_I0_RAW of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0003745150596667058
AC_V_AFE_CLN_5_8_8_I0_RAW of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00022975412683947123
AC_V_AFE_CLN_5_8_8_I0_RAW of 1103959_69_JPP,True,SFM_importances,0.0,0.00044278005499349325
AC_V_AFE_CLN_5_8_8_I0_VSS 2 of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_VSS 2 of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_VSS 2 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_VSS 2 of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_I0_VSS of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0005445607295973409
AC_V_AFE_CLN_5_8_8_I0_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.00032120689243205397
AC_V_AFE_CLN_5_8_8_I0_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,0.00020803142478143704
AC_V_AFE_CLN_5_8_8_I0_VSS of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0,0.0005124197015112871
AC_V_AFE_CLN_5_8_8_I0_VSS of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00025154291000384235
AC_V_AFE_CLN_5_8_8_I0_VSS of 1103959_69_JPP,True,SFM_importances,0.0,0.00048094679841730346
AC_V_AFE_CLN_5_8_8_P_F 2 of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F 2 of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F 2 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F 2 of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F of 1103959_69_1133529_cp1,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,0.00015654511032407037
AC_V_AFE_CLN_5_8_8_P_F of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_P_F of 1103959_69_JPP,False,SFM_importances,0.0,9.969974888625276e-05
AC_V_AFE_CLN_5_8_8_VSS 2 of 1103959_69_1133529_YPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_VSS 2 of 1103959_69_1133529_cp1_cp1p5,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_VSS 2 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_VSS 2 of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.0
AC_V_AFE_CLN_5_8_8_VSS of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0005321757186554575
AC_V_AFE_CLN_5_8_8_VSS of 1103959_69_1133529_cp1_cp1p5_YPP,False,SFM_importances,0.0,0.0001241446094046627
AC_V_AFE_CLN_5_8_8_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,False,SFM_importances,0.0,0.00013173783283786507
AC_V_AFE_CLN_5_8_8_VSS of 1103959_69_1133529_cp1p5,True,SFM_importances,0.0,0.0006686874002365208
AC_V_AFE_CLN_5_8_8_VSS of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.0001992836359276042
AC_V_AFE_CLN_5_8_8_VSS of 1103959_69_JPP,True,SFM_importances,0.0,0.0004750895857516645
AC_V_AFE_CLP_5_8_8_I0 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,True,SFM_importances,0.0,0.001636398494617926
AC_V_AFE_CLP_5_8_8_I0 of 1103959_69_1133592_RPP,True,SFM_importances,0.0037321881391108036,0.003427540370432105
AC_V_AFE_CLP_5_8_8_I0_RAW of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,True,SFM_importances,0.0,0.0008157050136230894
AC_V_AFE_CLP_5_8_8_I0_RAW of 1103959_69_1133592_RPP,True,SFM_importances,0.0,0.002372975322734556
AC_V_AFE_CLP_5_8_8_I0_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,True,SFM_importances,0.0,0.001474033048981856
AC_V_AFE_CLP_5_8_8_I0_VSS of 1103959_69_1133592_RPP,False,SFM_importances,0.0,0.00018943847147229444
AC_V_AFE_CLP_5_8_8_P_F of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,False,SFM_importances,0.0,7.958299027878324e-05
AC_V_AFE_CLP_5_8_8_P_F of 1103959_69_1133592_RPP,False,SFM_importances,0.0,9.404332179209385e-05
AC_V_AFE_CLP_5_8_8_VSS of 1103959_69_1133529_cp1_cp1p5_YPP_QPP,True,SFM_importances,0.0,0.0011796286234934277
AC_V_AFE_CLP_5_8_8_VSS of 1103959_69_1133592_RPP,False,SFM_importances,0.0,8.655938456996357e-05
AC_V_AFE_CN_5_8_8_I0 JPP,True,SFM_importances,0.0,0.002445192105852784
AC_V_AFE_CN_5_8_8_I0 QPP,True,SFM_importances,0.0,0.0004933149670819603
AC_V_AFE_CN_5_8_8_I0 RPP,False,SFM_importances,0.0,0.00018172927573781737
AC_V_AFE_CN_5_8_8_I0 YPP,True,SFM_importances,0.0,0.001153500839833565
AC_V_AFE_CN_5_8_8_I0 cp1,False,SFM_importances,0.0,0.0002163490647084338
AC_V_AFE_CN_5_8_8_I0 cp1p5,True,SFM_importances,0.00016239090473391116,0.004632186209927017
AC_V_AFE_CN_FG_SA_I0 of 1103959_69_1133529_cp1,True,SFM_importances,0.0,0.0012881441960506579
AC_V_AFE_CN_FG_SA_I0 of 1103959_69_1133529_cp1_cp1p5_YPP,True,SFM_importances,0.000468838814413175,0.0004929022399300509
AC_V_AFE_CN_FG_SA_I0 of 1103959_69_1133529_cp1_cp1p5_YPP_QPP_RPP,True,SFM_importances,0.0008622684981673956,0.0014703971808182165
AC_V_AFE_CN_FG_SA_I0 of 1103959_69_1133529_cp1p5,False,SFM_importances,0.0,0.0002775946339643572
AC_V_AFE_CN_FG_SA_I0 of 1103959_69_1133592_QPP,False,SFM_importances,0.0,0.00028981782807098883
AC_V_AFE_CN_FG_SA_I0 of 1103959_69_JPP,True,SFM_importances,0.011810739524662495,0.002882262654486816
